_id,content,category
125100,آیا آبی که بر اثر دیدن منظرۀ شهوت‌انگیز خارج مى شود پاک است؟,عرفان و معنویت
125077,در ایّام عاشورای حضرت سید الشهدا علیه‌السلام از تربت شریف یا از شاخه‌ها و برگ‌های بعضی از درختان خون جاری می‌شود. آیا این خون نیز حکم خون‌های دیگر را دارد؟,عرفان و معنویت
126481,دختری ۲۱ ساله هستم ۱۰ ماه است که ازدواج کردم. حدود ۴ ماه قبل از ازدواجم به طور مداوم پسری را در راه دانشکده ام میدیدم که کم کم فهمیدم انگار عاشقش شده ام. ما هیچ گونه ارتباطی با هم نداشته ام فقط ارتباط چشمی... با وجود این، هنگام ازدواجم سعی کردم او را نادیده گرفته و یک تصمیم عاقلانه بگیرم. الان با همسرم هیچگونه مشکلی ندارم ولی به هیچ وجه نمیتوانم او را فراموش کنم طوری که هر وقت او را میبینم تا مدتی از ذهنم بیرون نرفته و بیشتر اوقات گریه میکنم. حالا باید چیکار کنم که این عشق باعث سردی زندگی زناشوئیم نشود؟,عرفان و معنویت
126483,**از نظر شما، چه عواملی فراتر از جنبه‌های مادی و ظاهری زندگی می‌توانند در سعادت و آرامش فرد نقش داشته باشند؟**,عرفان و معنویت
126207,انزوا طلبی و عزلتی که در آیات و روایات به آن سفارش شده و بر آن تأکید شده، به چه معناست؟,عرفان و معنویت
126208,انزوا طلبی چه آثار و پیامدهایی دارد؟,عرفان و معنویت
126210,کارهای خاص و عجیب و غریبی در خانه اتفاق می افتد و تصورم بر این است که مربوط به جنیان است. چه توصیه ای در این زمینه دارید؟,عرفان و معنویت
126224,شیوه‌‏های ایجاد و تقویت اعتماد به نفس از نظر اسلام چیست؟,عرفان و معنویت
126225,علت اینکه فرد توانایی های خود را دست کم یا نادیده می گیرد چیست؟,عرفان و معنویت
126226,ما باید چه کارهایی انجام دهیم تا اضطراب اجتماعی را کاهش دهیم و در جمع راحت‌تر باشیم؟,عرفان و معنویت
126230,راه های تقویت اراده چیست؟,عرفان و معنویت
126232,چگونه می توان اراده قوی و اعتماد به نفس در حضور جمع را کسب کرد؟,عرفان و معنویت
159073,چرا حضرت یعقوب علیه السلام در هنگام حرکت فرزندانش به مصر به آنها گفت که از درهاى مختلف وارد مصر شوند؟,تاریخ اسلام و شخصیت ها
159075,ماجراى غدیر چگونه بود؟,تاریخ اسلام و شخصیت ها
159076,امام حسین(علیه السلام) در سال آخر حکومت معاویه خطاب به حجاج حاضر در منی چه فرمودند؟,تاریخ اسلام و شخصیت ها
159077,آیا امیرالمؤمنین (علیه السلام) و اهل بیت ایشان با حدیث غدیر بر خلافت خویش استدلال کرد؟ همه می دانیم پیامبر گرامی اسلام (صلّی الله علیه و آله و سلم) خلافت و جانشینی بلافصل امیر المؤمنین (علیه السلام) را در روز غدیر اعلام نمود و اطاعت و پیروی از او را بر همه مسلمانان واجب ساخت، در اینجا این سؤال پیش می آید: هر گاه جانشینی امیر المؤمنین در چنین روزی اعلام گردیده، پس چرا امام در طول حیات خود با این حدیث برای اثبات امامت خویش استدلال نکرده است؟,تاریخ اسلام و شخصیت ها
159078,در غدیر چه گذشت؟,تاریخ اسلام و شخصیت ها
159080,آیا صحابه بر واقعه غدیر گواهى داده اند؟,تاریخ اسلام و شخصیت ها
159081,چگونه ممکن است در روز غدیر هزاران نفر با على(علیه السلام) بیعت کنند سپس همه آنها در جریان سقیفه بر علیه او توطئه کنند؟,تاریخ اسلام و شخصیت ها
159082,بیان امیرالمؤمنین(علیه السلام) از معناى «مولى» در حدیث غدیر چیست؟,تاریخ اسلام و شخصیت ها
159083,تفسیر پیامبر(صلى الله علیه وآله) از معناى مولى در حدیث غدیر چیست؟,تاریخ اسلام و شخصیت ها
159085,از صحابه پیامبر(صلى الله علیه وآله) چه کسانی حدیث غدیر را نقل کرده اند؟,تاریخ اسلام و شخصیت ها
159086,صاحب بن عبّاد از واژه مولى چه معنائى را فهمیده است؟,تاریخ اسلام و شخصیت ها
159088,احتجاج حسن بن على(علیهما السلام) به حدیث غدیر در کجا و چگونه بوده است؟,تاریخ اسلام و شخصیت ها
159089,استدلال عمروعاص به حدیث غدیر علیه معاویه چگونه بوده است؟,تاریخ اسلام و شخصیت ها
159090,آیا فاطمه زهراء(علیها السلام) به حدیث غدیر احتجاج نموده است؟,تاریخ اسلام و شخصیت ها
159092,ارتباط آیه تبلیغ با واقعه غدیر چیست؟,تاریخ اسلام و شخصیت ها
159093,عمار چگونه به حدیث غدیر علیه عمرو عاص استدلال نموده است؟,تاریخ اسلام و شخصیت ها
159094,آیا غدیر از اعیاد اسلامى است یا اختصاص به شیعیان دارد؟,تاریخ اسلام و شخصیت ها
159095,آیا در واقعه غدیر خم ابوبکر و عمر به امیر مؤمنان(علیه السلام) تبریک گفته اند؟,تاریخ اسلام و شخصیت ها
159096,نحوه بیعت و تبریک گوئى مردم به أمیرالمؤمنین(علیه السلام) در روز غدیر چگونه بود؟,تاریخ اسلام و شخصیت ها
159099,آیا عید غدیر ساخته و پرداخته شیعه است؟,تاریخ اسلام و شخصیت ها
159100,اولین کسی که به سند حدیث غدیر اشکال وارد کرد که بود و چه کسانی به آن دامن زدند؟,تاریخ اسلام و شخصیت ها
159151,در منابع اهل سنت چه روایاتی از پیامبر اکرم (صلّی الله علیه وآله) دربارۀ چگونگی انعقاد نطفۀ حضرت فاطمه (علیها السلام) نقل شده است؟,تاریخ اسلام و شخصیت ها
