_id,question.text.fa
14463,تصرفاتی که در مرض منجر موت نسبت به اموال و املاک توسط میت انجام شده از اصل مال او حساب می‌شود يا از ثلث؟
14464,شوهر صاحب‌خانه ما فوت کرده و دو فرزند ۱۰ و ۸ ساله دارد. اگر ما به خانه آنها رفته و چیزی بخوریم و یا اینکه برای فرزندان ما چیزی بخرند آیا اشکال دارد؟
14465,اگر ورثه میت يك دايى و يك عمه باشد، سهم ه کدام چقدر است؟
14466,در مورد تفاوت‌های زن و مرد ازلحاظ ارث که چرا اسلام سهم مرد را دو برابر سهم زن قرار داده است، توضیح بفرمایید.
14467,در صورت عدم وضوح یک مسئله ارثی پس از بررسی‌های لازم، چه اقدامی توصیه می‌شود؟
14468,شخصی سهم‌الارث پدری خود که شامل عرصه و اعیانی یک باب ساختمان مسکونی است را به برادر بزرگ‌تر خود هبه نموده و بخشیده اند و بعدازاینکه برادر بزرگ‌تر در قبال اخذ بهاء و ثمن اقدام به فروش ملک به یکی دیگر از وراث فوق نموده است بقیه وراث سهم بخشیده شده خود را مطالبه می‌نمایند. لطفاً نظر مبارک خویش را درباره مطالب ذیل بیان فرمائید: آیا حقی (از وراث مدعی) بر ذمه خریدار باقی‌مانده است؟ انجام تکالیف شرعی و اقامه نماز در ساختمان مذکور (برای خریدار) چه حکمی‌دارد؟
14469,مادرم زودتر از پدربزرگم رحلت کردند پدربزرگم در زمان حيات فرمودند به فاطمه يعني مادر ما مثل بچه‌های ديگرش ارث برسد و وصیت کردند و رحلت کردند حالا به پسر و دختر مادر ما دوبه‌یک می‌رسد يا مساوى؟
14470,تقسیم ارث برادر و خواهر مادری چگونه است؟
14471,آیا پدر یا مادری وصیت کرده باشد هنگام تقسیم ارثیه بین دختر و پسر فرق قائل نشوند تکلیف چیست؟ آیا عمل به آن واجب است؟
14472,وراث متوفي عبارتند از يك خواهر امي و یک خواهرابويني آيا از دوششم اضافه به خواهرامي هم به رد می‌رسد؟
14473,نحوه تقسیم ارث بین پدربزرگ و مادربزرگ چگونه است؟
14474,حدود چهارده سال پیش پدرم در جبهه جنگ تحمیلى مفقودالاثر گردید. علی‌رغم اقدامات به‌عمل‌آمده، مدرکى دال بر شهادت ایشان از ارگان‌های مربوطه به دستمان نرسیده است; بلکه مدارکى شبهه اسیر شدن ایشان را ایجاد نموده است، به‌هرحال پدربزرگ این‌جانب نیز تا چهار سال پیش در قید حیات بودند; مستحضرید مفقود شدن پدرم حدود ده سال جلوتر از درگذشت پدربزرگم بوده است، آیا از اموال منقول و غیرمنقول پدربزرگم به پدرم و به ما چیزى تعلّق می‌گیرد؟ آیا بقیّه ورثه می‌توانند اموال به‌جای مانده از پدربزرگم را تقسیم کنند و سهم‌الارث ما را ندهند؟ وظیفه ما و بقیّه ورثه چیست؟
14475,در رابطه با ارث رزمندگان مفقودالاثر، زمان اعلام شهادت ملاك است، يا زمان عملیات، يا مفقود شدن؟
14476,درصورتی‌که خانمى از شوهرش، به اتّهام ضرب‌وجرح، شکایت نماید و پس از محکومیت زوج، زوجه فوت نماید، لطفاً بفرمایید:الف) در فرض عدم انتساب فوت به شوهر، آیا زوج از دیه ضرب‌وجرح که خود مسئول پرداخت آن است، ارث می‌برد؟ب) در صورت انتساب قتل به شوهر، در سه صورت عمد، شبه عمد و خطاى محض، آیا حکم مسئله تفاوتى پیدا می‌کند؟
14477,اگر جنينى كه يكى از وراث است توسط يكى ديگر از وارثان قبل از تولد به قتل برسد (به دليل اینکه سهم‌الارث بيشترى به قاتل برسد و يكى از وارثان حذف شود) اولاً: آيا شخص قاتل به همان سهم‌الارث خود دست خواهد يافت يا به دليل قتل يكى از وارثان از ارث محروم خواهد شد؟ ثانیاً: تكليف ارث آن جنين كه قبل از تولد به قتل رسيده است چيست؟
14478,من وکیل حقوقی مادرم بودم بعد از فوت ایشان من یک‌سوم از مالش را برای نماز و روزه خرج خودش کردم حکم این کار چیست؟
14482,آیا شخصی می‌تواند وصیت کند تا زمانی خاص (مثلاً تا وقتی مادرشان زنده است) ارث را تقسیم نکنند؟
14483,اگر مقداری از اموال متوفی وقف شده باشد آیا ورثه از آن مال، سهم می‌برند؟
14484,فرزندى در قبال گرفتن مالى از پدر، در ضمن عقد خارج لازم به‌صورت شرط نتيجه، شرط كرده كه سهم‌الارث آينده وى پس از فوت پدرش، به‌محض داخل شدن در ملك او از ملكش خارج‌شده و به ملك يكى ديگر از وراث منتقل گردد) آيا چنين شرطى لازم‌الاجرا و صحيح است؟ آيا فرزند مزبور مى‌تواند در قالب شرط فوق، حقّ خود را نسبت به سهم‌الارثى كه پس از فوت پدرش به او خواهد رسيد، اسقاط كند؟
14485,چنانچه قاتل قبل از پرداخت دیه مقتول فوت کند تکلیف ورثه چیست؟ در صورت کم بودن ماترک میت آیا بر ورثه واجب است که دیه را از مال خود بپردازند؟
14486,آیا کفاره‌ای که میت بدهکار است جزء دیون میت محسوب می‌شود؟
14487,زنی قبل از پدر خود فوت می‌کند. پدر در زمان حيات خود وصیت می‌کند که به دخترش همچون سایر ورثه ارث برسد. لطفاً بفرمایید نحوه تقسیم ارث بین ورثه آن زن چگونه است؟
14488,شخصی اموال خود را به مسجد مصالحه نموده است، درحالی‌که وارث طبقه دوّم او (برادر و خواهر) موجودند، آیا اموال مختصر او به مسجد می‌رسد، یا ورثه او نیز حقّى دارند؟
14489,گاهى در قراردادى مانند بیع شرط می‌شود که یکی از طرفین ارث نبرد این صورت چه حکمى دارد؟
